id,text,date
"2008954216304587252","DM I get everyday:

“You need to increase rate limits. I keep getting locked out of the app.”

I check their account:

User is running a script that replies “good morning”and “yes, totally agree” to thousands of posts

2 weeks later:

“Why am I banned?”","2026-01-07"
"2008805057849082018","Ladies and gentlemen: Over the next week, we’ll be launching a handful of updates for our creators & power users.

To kick things off, we’re opening up X Articles to all Premium subscribers. We’ve seen some incredible articles go viral over the last few weeks — and we’d love to","2026-01-07"
"2008629287767994437","","2026-01-06"
"2008444770071298397","Highest Engagement Days on X

Best Monday ever: Today
Best Sunday ever: Yesterday
Best Saturday ever: Day before yesterday
Best Friday ever: Day before that","2026-01-06"
"2008295888741896689","What’s the worst advice you can give to someone going to CES for the first time?","2026-01-05"
"2007918414686474279","X has hit the ground running in 2026:
It is the highest engagement start-of-the-year in X's history -- with yesterday being among our biggest days.","2026-01-04"
"2007924555684384774","Also, cool chart:","2026-01-04"
"2007688441254011084","Is it wrong to trigger a coup of a tyrannical petro-state to boost app downloads?","2026-01-04"
"2006512937532621207","","2025-12-31"
"2006013825338741197","I could do the funniest thing","2025-12-30"
"2004985707870445855","The great surprise of the technical and financial requirements being removed from coding and video creation is that all the same people are doing it—and that there hasn’t been an explosion of new software builders and filmmakers.

After a decade of the media telling us that the","2025-12-27"
"2004064410806243400","I think my girlfriend knocked it out the park with this one. 

I’ll be unavailable for the next 24 hours.","2025-12-25"
"2003144881611678022","Nice little surprise coming home for the holidays after living at the X office for 6 months:

Burst pipe","2025-12-22"
"2002502526105682033","As part of our Christmas gift to X users, we will be adding another chat feature to the app. 

And for our Jewish users, we will be adding one for each night of Hannukuh.","2025-12-20"
"2002267681337266188","You are entering the final stages of undevelopment.

The brain drain to dynamic economies will soon leave no technical workers on your shores.

Tourism will soon be the largest contributor to your economic output.

Your entire workforce will soon be educated in manufactured","2025-12-20"
"2002247938412826641","If you are Android engineer with more than 10 years of experience:

1. We will pay you an extraordinary amount of money

2. You will have more fun here than any role in your life

What are you waiting for?","2025-12-20"
"2002084249919439211","You have 8 hours remaining to create shareholder value.","2025-12-19"
"2001522043016372471","Have you ever bought anything based on a post you saw on X? What was it?","2025-12-18"
"2001334980719579632","Currently I have two prototype features on my phone that solve the two largest problems of X.

Can’t wait this to get this out. Almost there.","2025-12-17"
"2000786604156444889","X is on track for the best December in the app's history. There are still some rough edges to polish before the holidays, but the algorithm team is making huge strides with the timeline.","2025-12-16"
"2000410527600894130","Working on the algorithm","2025-12-15"
"1999910734692757654","X widgets on iOS are here

access top news, shortcuts, and notifications from your home or lock screen","2025-12-13"
"2000010246623051793","Me trying to fix X","2025-12-14"
"1999728637751492732","X will always be where everything happens and that will never change.","2025-12-13"
"1999616142441320525","can't stop, won't stop","2025-12-12"
"1999160620382552282","The most unreligious city in America has the most Christmas parties.","2025-12-11"
"1998645586392973713","In 2 words, what is your purpose in life?","2025-12-10"
"1998296693415264692","Not looking good bros","2025-12-09"
"1997886782441160864","Hello, I am Jürgen from Bruxelles.

I have a masters in social business welfare studies.

I demand 10% of your global revenue for violation of cookie popups.","2025-12-08"
"1998177363646132463","I apologize to anyone named Jürgen caught in the crossfire.","2025-12-08"
"1997450541275005041","The irony of your announcement: 

You logged into your dormant ad account  to take advantage of an exploit in our Ad Composer — to post a link that deceives users into thinking it’s a video and to artificially increase its reach.

As you may be aware, X believes everyone should","2025-12-06"
"1996512615850443192","Every time someone asks for a bigger creator payout, we will add another version of chat to the app.","2025-12-04"
"1995990576391749850","About This Account has now been used over 360 million times since launch -- and has one of the highest DAU of any new feature we've launched this year (only behind the new link experience).","2025-12-02"
"1994812353473646973","My high school reunion is in 3 hours. Does anyone know where I can rent a helicopter?","2025-11-29"
"1994275795964137761","Never give up","2025-11-28"
"1994130624110842216","Never give up","2025-11-27"
"1992992752661893402","I have long said foreign actors are using social media to poison our politics and divide Americans. The location feature on X is a huge win for transparency and American security. Other social media platforms should do the same.","2025-11-24"
"1992419155744792869","","2025-11-23"
"1992401072259006576","I need a drink.","2025-11-23"
"1992364119790678165","","2025-11-22"
"1992335925322613127","In a couple hours, we'll be rolling out About This Account globally, allowing you to see the country or region where an account is based. This will be accessible by tapping the signup date on profiles. 

This is an important first step to securing the integrity of the global town","2025-11-22"
"1992335928006979873","There are a few rough edges that will be resolved by  Tuesday. 

If any data is incorrect, it will be updated periodically based on best available information. This happens on a delayed and randomized schedule to preserve privacy.","2025-11-22"
"1992098176237752720",".","2025-11-22"
"1991723005454741995","Are you not entertained?","2025-11-21"
"1991016787543035907","We're trying to find the best posters for specific topics on X, so we can suggest those accounts to new users.

Reply with the top 5-7 accounts for a niche. If we choose yours, we'll send you a year of X Premium for free.","2025-11-19"
"1990976346265432187","","2025-11-19"
"1990479124536905866","The only thing that matters in consumer software is velocity of shipping. You will regularly be wrong about what people want: no one is a perfect psychologist. But if you are out at the frontlines with concepts everyday, your team will have their finger on the pulse of users and","2025-11-17"
"1989812138123432119","I met a founder the other day who raised $500K and used $350K to buy a hyper-specific domain name. 
I told him he should've validated the product before buying it -- and then change the name afterwards. 
He said ""Great, I'll do it for my next company that isn't bankrupt.""","2025-11-15"
"1988881433973153922","Actual message I received today:

Hey Nikita, I run an elaborate username hacking and reselling operation. I hold basically every dictionary-word username. 

I noticed that you seized all of my hacked accounts. Some of them were worth a lot. I was wondering if you could give them","2025-11-13"
"1988654551743045878","Hey Nikita, it’s been a long time since middle school. Anyway, I am starting a new company and I wanted to get a cool handle. Do you think you can get me 
@X
 for free? Thanks bud.","2025-11-12"
"1988455153029308423","The last 72 hours are on track to be the highest time spent in the app globally since the Inauguration. 
Don't stop scrolling guys.","2025-11-12"
"1988394445000372258","I get it now.","2025-11-11"
"1987619342855586080","Update: October clocked in with the most downloads ever for the X app. We are so back.","2025-11-09"
"1987434774907265427","Kind of crazy that you just need to put 7-10 words in the right order, post it, and an app just sends you $1000.","2025-11-09"
"1987011387210805564","See any good 
@bangers
 lately?","2025-11-08"
"1985398159460483478","We’re in the home stretch. This is your last opportunity to create shareholder value.","2025-11-03"
"1985184257220952201","Update: I am sleeping on the couch.","2025-11-03"
"1985130979242222024","If you get upgraded on a flight but your girlfriend/wife doesn’t, do you downgrade and both suffer or do you take the upgrade? I need an answer in 5 minutes.","2025-11-02"
"1985132235482366011","Thanks for all the suggestions everyone","2025-11-02"
"1984457534615535952","Happy Halloween from the Internet","2025-11-01"
"1984339660743537150","pro tip if you’re trying to post better on x. think of every post is a micro story.

each story needs:
- protagonist: you or someone else (the builder, the underdog, the thinker)
- antagonist: an idea, a system, a corporation, a cultural force (ai hype, vc groupthink, corporate","2025-10-31"
"1984134129932542082","It is just the beginning.","2025-10-31"
"1983567733548589421","You're only as good as your last feature","2025-10-29"
"1982636187690189209","If the Halo Remake and GTA drop the same month, I cannot guarantee the uptime of this website.","2025-10-27"
"1982576372875919768","For the love of god, stop posting selfies","2025-10-26"
"1979994223224209709","We're testing a new link experience, starting on iOS -- to make it easier for your followers to engage with your post while browsing links.

For creators, a common complaint is that posts with links tend to get lower reach. This is because the web browser covers the post and","2025-10-19"
"1979994951820955731","Credit to 
@dinkin_flickaa
 and @misha_mityushk for building it and 
@nicoduc
 for the designs. 
It's only version 1, so please share any bugs you find.","2025-10-19"
"1981950583842988344","This now live globally for iOS users. Update your app.

Some improvements landing Tuesday.","2025-10-25"
"1981844597660856577","How it started
How it’s going","2025-10-24"
"1981773065559421436","What life is like for the algorithm team","2025-10-24"
"1981603643926454639","Balance has been restored in the universe.","2025-10-24"
"1981239040633688587","I get yelled at by hundreds of millions of people everyday and sometimes I eat a Doordash burrito at 11pm as a treat","2025-10-23"
"1981038797665292655","I don’t think there is a better focus group on Earth than X. Just suggest an idea for a feature and get every perspective and edge-case in 60 minutes. It takes half the risk off the table before it goes to engineering.","2025-10-22"
"1978132382868988310","When you read content on X, you should be able to verify its authenticity. This is critical to getting a pulse on important issues happening in the world.

As part of that, we're experimenting with displaying new information on profiles, including which country an account is","2025-10-14"
"1980849323136147945","Live on my profile now if you tap on my Joined date","2025-10-22"
"1980412193624785337","Announcing our beta launch: X API pay-per-use model.

We are expanding a closed beta to both new & power users who want to ship amazing apps on X. 

All selected users will receive a $500 voucher to build with the X API. ","2025-10-20"
"1980095280860340479","We recently improved the trending stories feature, personalized to your timeline and summarized by Grok.

It’s really really good.","2025-10-20"
"1980018790860747157","If you’re a writer or journalist who left X in the last couple years, coming back could be the biggest arbitrage opportunity of your career.","2025-10-19"
"1979778748175237600","Ladies and gentlemen: 
You can stop DMing me.","2025-10-19"
"1979217645854511402","The 𝕏 recommendation system is evolving very rapidly. We are aiming for deletion of all heuristics within 4 to 6 weeks.

Grok will literally read every post and watch every video (100M+ per day) to match users with content they’re most likely to find interesting. 

This should","2025-10-17"
"1979020435351109866","Country-of-Origin will help preserve the integrity of the X global town square.

Thanks for the vote of confidence 
@mattgaetz","2025-10-17"
"1978930409296601166","For many years, Japan has been X's second biggest audience, with over half the country using the app. 

Today we hit a 4 year high on the App Store: clocking in at No. 11. 

There's always room to grow.","2025-10-16"
"1978918048674222165","","2025-10-16"
"1978859560484892861","When I invested in Rahul’s company, we often discussed when America would have our own drones.

It seemed like a national security risk to be dependent on our adversaries -- especially for first-responder drones.

Incredible to see his dream finally come together.","2025-10-16"
"1978719844489929167"," NEW POLYMARKET: Nikita Bier out as Head of Product at 𝕏 this year?

https://
poly.market/bQxel0I","2025-10-16"
"1978293057880789322","This week marks 4 years since my dad passed. I've been thinking a lot about the life he built and the sacrifices he made for me and my country.

He grew up in the Great Depression, served in the army during the Korean War and practiced medicine for 50 years -- so that me and many","2025-10-15"
"1978293448621846900","I remember after I sold my first company, he went out and bought every newspaper and handed them out to all his friends.

If he was on X (or knew how to use the Internet), he would be a generational poster.","2025-10-15"
"1977937548824793430","After 10 years of asking, we are finally rolling out synced drafts:

Drafts written on the X app will now be there when you login on the web.

Happy poasting.","2025-10-14"
"1977937790198530209","There might still be a few bugs and it won't support media syncing just yet. But we wanted to get it out sooner than later.","2025-10-14"
"1977938732872536408","Also, Android will be coming soon-ish","2025-10-14"
"1977446408136650785","This week we purged 1.7 million bots engaging in reply spam. You should start noticing improvements in the coming days. We will be focusing on DM spam next.","2025-10-12"
"1977422602328232415","Starting next week we’ll be testing a new way to share and engage with web links on X. The goal will be to ensure all content on the platform has equal visibility on Timeline.","2025-10-12"
"1977266072790196448","X had one of the best weeks for Android downloads in our history. 
We're rebuilding the whole app from scratch—and we're looking for the most talented Android engineers in the world. If you're interested in rebuilding the app with me in Palo Alto, DM me.","2025-10-12"
"1977190735788359837","What was your earliest memory of the Internet?","2025-10-12"
"1977191231861195194","I'll start: 
Downloading a pirated copy of Star Wars: The Phantom Menace in an IRC chatroom—while getting called a noob by a 13 year old with the handle DrDoom","2025-10-12"
"1977048783453405423","X has always been the origin of internet culture. And as part of that, we are now
exploring new ways to recognize and reward creators who were the original catalyst of a global trend or discussion. This will be forward-looking on anything new happening on the app.","2025-10-11"
"1976512694485463043","One of the things that seems like a huge distraction but has helped give me a pulse on the X userbase:

I sit down with 2-5 users per day and go over their timeline and how they use X. And I try to do it with the most diverse set of users: moms, heads of state, scientists,","2025-10-10"
"1976457272789540986","Little Upgrade for Threadbois:

You can finally save drafts of threads on the web so you don't lose your masterpieces.

Happy poasting.","2025-10-10"
"1976308730972209365","Gold and bitcoin is acting like we’re about to enter into a period of hyperinflation—but no one realizes that AI is deflationary.","2025-10-09"
"1976067449792680252","Little Upgrade for iPhone:
We finally killed the old Twitter media picker and replaced it with the native iOS one. Not sure how it survived this long.

You can now search through your photos with AI—and more privately: we don't need your camera roll permission.

Happy poasting.","2025-10-08"
"1976071157234401683","Credit to 
@KyleZaragoza
 for shipping it","2025-10-08"
"1975966224774463678","If you’re a man who is currently single, buy one of these. Go into debt if you have to.","2025-10-08"
"1975801465198551068","I can’t do A/B tests anymore. If it’s a good feature, it goes into production. I will not “wait for results”. 

The only “results” is DAU go up.

And if it breaks something, you guys are responsible for complaining about it.","2025-10-08"
"1975439294304243793","It's been a helluva a quarter at 𝕏

During the month of August, we set a record for the most total downloads in the app's history—beating our prior record by over 30%.

Then in September, we beat that record again—and also set a record for first-time downloads.","2025-10-07"
"1974900888096641458","Not looking good bros","2025-10-05"
"1974907377737760948","we’re back","2025-10-05"
"1973928778280939691","","2025-10-03"
"1973239206014288309","Little upgrade: You can now sort likes. 
Mutuals will appear at the top and then big accounts.","2025-10-01"
"1972858481825996919","Over the next week, I'll be dropping some small upgrades for power users.
Most of these things were quick fixes that somehow fell through the cracks. Stay tuned.","2025-09-30"
"1972000368092754053","Sometimes I read someone’s bio and it’s incredible: 

20 years as a cinematographer, former architect, sculptor, travel blogger

And I am on edge of my seat as I scroll down…

And their first post is: “Leaked FBI tapes: Conspiracy”

I can’t belabor this point enough: you will","2025-09-27"
"1972010429515026764","Me: Maybe you should try being happy?
Everyone: How dare you tell me to not be angry all the time","2025-09-27"
"1971812370793308445","> My account was suspended. You are ruining this app.
> Ok, let me see why
> Last post: @POPE_LEO_XIV BUY MY COIN $$$$$ [AI generated video] 
> Ok","2025-09-27"
"1971116166950289566","If I message you to fix a bug on X, I don’t want to hear about your marriage every day for the next month.","2025-09-25"
"1970723548760285303","Leaked X growth strategy","2025-09-24"
"1970508593515634698","Many of the things you learn in consumer product development are counterintuitive, especially with how you test & validate your ideas. 
Here's a clip I recorded with 
@solana
 a few months ago where I dive in.","2025-09-23"
"1969824892846789030","What the hell do you write in a birthday card to a baby turning 1? I can’t believe you’re not zero anymore?","2025-09-21"
"1969534048864518208","When running a growing consumer product, your only time to sleep is Friday night to Sunday mid-afternoon. That's basically when the internet turns off. If you're asleep during any other time, you'll probably be asleep during a brewing crisis. It's not healthy, but building","2025-09-20"
"1969539208671899915","Nevermind, App Store rejection. Back to work.","2025-09-20"
"1969539727989547422","Approved. Back to bed.","2025-09-20"
"1969213887154180234","(Steve Jobs voice) Ladies and gentlemen, we had a technological breakthrough: 

AI-Generated Gas Station Fight Videos","2025-09-20"
"1969057240578748723","The goal for your X timeline is to get out of the mainstream algo and the political crusades and find your niche.

You should be able to post about your interests and have friendly, relevant people chime in.

If you’re seeing gas station fight videos, your account is not ramped","2025-09-19"
"1968901802692091959","Not looking good bros","2025-09-19"
"1968922177408831926","We are so back.","2025-09-19"
"1968232462578069773","With the number of GPUs we’re using on timeline, a single pull-to-refresh could power a small village for several years","2025-09-17"
"1967958967797318095","500,000 spam accounts suspended","2025-09-16"
"1967852534686773644","One thing that I learned after managing consumer products: never let a single crazy person upset you.

This lesson is probably useful in life generally.","2025-09-16"
"1915252215507210349","Congrats to 
@BibleChat_app
 for pulling off the impossible: hitting the Top 10 in the United States with a religion-focused app.

Last year I started advising the founder 
@laurentiuvictor
 on growth and his team is among the top product developers I've ever encountered.","2025-04-24"
"1915252473280733477","As a Jew, this is my magnum opus.","2025-04-24"
"1967821222831591911","Goddammit","2025-09-16"
"1967786853886771449","If an account is found to use AI to write automated replies, they should be:","2025-09-16"
"1967604444306251796","Good morning everyone, how much value are we creating for shareholders this week?","2025-09-15"
"1967278932132331829","Just a few more hours of scrolling and then I will finally Know","2025-09-14"
"1967370522049831167","Me when people ask to sync drafts and add scheduled posts on mobile","2025-09-14"
"1499452301185929216","Twitter Growth Strategy

0-500 Followers: Reply Guy
501-2K: Niche Bangers
2-5K: Thirst Traps
5-10K: Parody News
10-25K: Cringe Threads
25-50K: Shitposts
50-75K: Fortune Cookies
75-100K: Cringe Bangers
>100K: Get Cancelled","2022-03-03"
"1967347619493290419","Still true today","2025-09-14"
"1966961275805765913","","2025-09-13"
"1966946524669391143","One thing that bothered this year is that it felt like the Internet was starting to fragment by region and political identity. 
However, starting Monday—for the first time in years—X climbed into the top 15 in many European App Stores including in Spain, France, Belgium, the UK,","2025-09-13"
"1966698423811285438","On both Wednesday and Thursday, X had more first-time downloads in the United States than on any single day in its history—including during Twitter.","2025-09-13"
"1966703350067720252","The greatest arbitrage opportunity is to build an audience here, now. 

Only growth ahead.","2025-09-13"
"1966542210759016578","Dear Nikita, my friend’s account was suspended and he didn’t do anything.

> Me checking their last post: “Selling likes, followers, reposts. DM for pricing.”","2025-09-12"
"1966008059257651436","BREAKING: 𝕏 just passed Google to become the #2 most popular app on the App Store.","2025-09-11"
"1966028654267568607","The global town square has dethroned Instagram-for-text.","2025-09-11"
"1965800163269919203","> My reach has declined. Fix it!

Reviewing their posts: the worst Linkedin/AI/threadboy spam I’ve seen in my life

> Thanks for the feedback but algorithm is working as expected ","2025-09-10"
"1965664289425154388","The only calm that an app builder ever feels: 
When the clock strikes midnight and the chart shows that this day was bigger than yesterday, and growth is still growing.","2025-09-10"
"1965421715732759000","When I joined X two months ago, the app was sitting at No. 78 in the App Store. It is no small feat to move the position of a 20-year-old app: only first-time downloads count (and Apple hasn't featured us in years).

However, our team spent nights & weekends rebuilding our","2025-09-09"
"1965425035566563787","Correction: No. 5","2025-09-09"
"1965211709490217359","Higher.  x.com/nikitabier/sta…","2025-09-09"
"1965097996359704660","Higher.","2025-09-08"
"1964230618796920945","Her: So what are your hobbies?

Me: Suspending accounts with “Free Crypto Giveaway” on their profiles","2025-09-06"
"1964140800763449760","What if the algo never changed and it was you who changed?","2025-09-06"
"1963815931500744793","“Mom how did we get so rich?”

“Your dad listened to Nikita and posted about plumbing for 180 days.”","2025-09-05"
"1963704036353536299","Me: Maybe you guys should post useful information if you want people to follow you?
Everyone: Bro just dropped the secret algo","2025-09-04"
"1963480186613010631","Good writing is the output of good thinking.

(Why AI hasn’t taken over X).","2025-09-04"
"1963498520805007470","If you want to get rich on X, it isn't going to be through creator revenue or meme coins.

Instead, think about one subject matter that you know more about than anyone else in the world. It can be anything: plumbing, menswear, Indian food, furniture, social apps, whatever.

Post","2025-09-04"
"1963227174070366292","The best content on X is neither short form nor long form. It’s medium form: 1-2 paragraphs. 

It’s just short enough to hook someone and explain something interesting. But it’s not too long that people leave before reacting to it.

Basically, this exact post.","2025-09-03"
"1962631131716821133","Instead of creator rev share, we should just deliver a giant cardboard check to the top 10 posters of the month.","2025-09-01"
"1962597805593440653","When I see the spam bots found a new way to ruin my week

https://
x.com/litteralyme0_/
status/1962135030488043707/video/1
…","2025-09-01"
"1962598698564886788","“Sir another Hong Kong VPN has registered 1000 accounts”","2025-09-01"
"1962332056320700688","Something really interesting I've noticed about posting here is that it's all about inertia. The more you post the more your brain starts to think in posts. 

Posts start to appears in your head all the time. In the shower, while you're falling asleep.

Conversely, if you stop","2025-09-01"
"1961876853171347955","𝕏 Team: ""Sir, we’ve identified overseas groups manipulating the 𝕏 platform.""

Nikita Bier:","2025-08-30"
"1962206164227436796","Good morning. After many years, we finally fixed a bug on Android where you would see the same post multiple times. 

Thank you for your attention to this matter.","2025-08-31"
"1962193866288931008","If a post is bad, it should deduct money from your bank account","2025-08-31"
"1961915231870857617","This reporter seems confused. The reason you join Meta is to not show up to work.","2025-08-30"
"1961869502569959816","The first step to eliminating spam is eliminating the incentive.

So over the last week, I have gone deep down the rabbit hole of X spam: 

I am now in 3 WhatsApp groups for financial scams. I have become their friends. I know about their families. I cannot blow my cover yet.","2025-08-30"
"1961865818989621627","Universal Basic Egirl","2025-08-30"
"1961649775432155490","Which content should creator rev share be allocated to the most?","2025-08-30"
"1961692068876828855","","2025-08-30"
"1960753367690699208","We are testing out a new entry point on iOS to help surface some of the best content on X: The Quotes","2025-08-27"
"1960578887748083974","One of the most insane things I found about bots on X: there are thousands of accounts that post “Please unpause my monetization” and they get thousands of comments saying “I hope you get it turned back on, brother.”

But when researching why they were paused: None of them were","2025-08-27"
"1960496053611880944","POV: You're customer support for 700 million people","2025-08-27"
"1960183000303284603","Many of you may be disappointed about the Starship launch being cancelled due to weather. 

Rest assured however: Elon has fired the weather.","2025-08-26"
"1959811312894026088","I spent the day at Starbase and never really understood of the scope of what’s happening here. 

It’s a modern day Manhattan Project: an entire city built for the singular mission of going space. 

Rows of 1950s ranch homes, a couple of restaurants, a grocery store, hovercrafts","2025-08-25"
"1959655957954204140","The one thing I’ve learned about X is that you can survive any PR crisis if you’re funny. 

If you take yourself too seriously and never tell a single joke, your risk exposure is 100x.

If you don’t act human, people unfortunately don’t treat you like you one.","2025-08-24"
"1959501821493600554","A hill I will die on: Palo Alto has a higher concentration of world class restaurants than I had living in Tribeca and Soho in NYC. And none of the Instagrammable-food or “you have to know someone” to eat there.","2025-08-24"
"1959381679191314823","Incredible content on the timeline today. Thank you posters for your service.","2025-08-23"
"1958799724934570401","The philosophy I’ve always had with building social apps:

When someone agrees to use your app, you should consider it a miracle.

Every single tap is a miracle. The moment you don’t treat each tap as scarce, you lose. 

Every calorie expended by a user should contribute to the","2025-08-22"
"1958382342525050979","After 18 years, this bug is finally fixed.","2025-08-21"
"1958396030510383462","what if I said sike right now","2025-08-21"
"1958059462809592317","","2025-08-20"
"1957810141526728754","If we purged all accounts with more than 2 emojis in their bio, it would be 99.99% bots","2025-08-19"
"1957221056298832098","Me and the engineers everyday","2025-08-17"
"1957190596449190269","","2025-08-17"
"1956872180010263013","The more I use X, the more I realize it’s more about the characters—not the niche. Somehow I ended up deep in the X real estate community. I don’t own any real estate. But seeing the recurring cast members of this “tv show” is a great content experience: each character has their","2025-08-17"
"1956605141203001444","If the team can scale this up to all users, you will experience a life-changing timeline.","2025-08-16"
"1956579508024152340","Tappable $tickers for stocks & crypto now support up to 10 characters.

(And no, I’m not going to post an example)","2025-08-16"
"1956212717670342730","Last week the 𝕏 app for iOS set a record for the most number of total downloads globally in its history.","2025-08-15"
"1956222815394226380","","2025-08-15"
"1955515678343172314","I am assembling the Android Dream Team. 

The 1991-1998 Chicago Bulls of Android teams.

You will be working alongside the most elite engineers of your career.

Books will be written about this team.

This app will be regarded with more reverence than the moon landing

The code","2025-08-13"
"1955869882895229349","This job ad f’ing ripped","2025-08-14"
"1955816468807082335","We hebben een serieus probleem","2025-08-14"
"1955157070883479736","If the greatest drama every night is not happening on X dot com, then I have failed.","2025-08-12"
"1955109905548956148","Me on my way to the office when someone reports a bug","2025-08-12"
"1954770788743254352","I want to live in a world where niche communities and redneck tiktok can coexist","2025-08-11"
"1954299574698537185","Should we add this to X?","2025-08-09"
"1954226698469491166","Many growth features might seem like short-term wins at the cost of long-term gain—but the compounding effect of (1) creators having access to bigger & bigger audiences (and correctly funneling those new people to the right communities) and (2) new generations adopting is the","2025-08-09"
"1954061877212008640","Look mom, I’m on TV","2025-08-09"
"1953900782803464326","","2025-08-08"
"1953689026663428351","Watermarks will continue to increase in size until morale improves","2025-08-08"
"1953133975440064771","It begins ","2025-08-06"
"1952987121012359246","We just turned off “deep retrieval”, so hopefully you notice an improvement in recommendations. 

Dredging the sewage pond did not turn out to be a huge winner.","2025-08-06"
"1952956155359314054","Getting the algo just right..","2025-08-06"
"1951844136925159723","If you had to remove 1 feature or part of the X app, what would it be?","2025-08-03"
"1952189957503934501","@grok
 Summarize all comments on this post","2025-08-04"
"1951871259010072717","If Meta offered me $1.5B, I would turn it down too. I love being yelled at by millions of people too much.","2025-08-03"
"1950935291222536520","I wonder what that moron is doing with his time now","2025-07-31"
"1950945590336278595","Wait a minute","2025-07-31"
"1950797871785423203","The best posters were not famous before joining X. They honed their craft by replyguying for years in obscurity. They adapted their style through multiple cycles of the algorithm and maintained relevance during the Thread Boy Epidemic. 

Our posters were forged in fire and are","2025-07-31"
"1950586687392022909","activating growth mode","2025-07-30"
"1950670571039277262","apologies in advance","2025-07-30"
"1948940213730115660","What did you get done this week?","2025-07-26"
"1948408419607790068","Share your favorite niche community on X. It can be big -or- small & obscure.

And who is the main character of that niche?","2025-07-24"
"1948200627647164885","Current state of the medical establishment:

Brought a friend to the ER for a high fever.

Put their symptoms into Grok.

Grok told me to ask for 4 tests.

Doctor said 1 of them is unnecessary.

I insisted we do them all.

Test came back positive on the one he didn’t want to do.","2025-07-24"
"1947913957127102655","The vast majority of “product development” for a mature product is simply updating old neglected flows that no one ever benchmarked against peer apps.

It’s surprising how easy it is to overlook the primary entrypoints into an app—because “that’s the way they’ve always been.”","2025-07-23"
"1947668054630142176","Whenever I meet someone really into horses, I immediately bring up that horses need to be blindfolded during fires or else they run toward them. 

And then that’s usually the end of the conversation.","2025-07-22"
"1947768949153927663","Did a horse write this?","2025-07-22"
"1947652215763833144","One day I hope to listen to an entire podcast. I heard they’re great from a lot of people.","2025-07-22"
"1947324305206870100","How much would you pay now in exchange for infinity money in a few years? 

Zuck seems to have an answer.","2025-07-21"
"1947175151436747221","How it feels going to work everyday","2025-07-21"
"1947060328115880009","You might have gotten a few notifications from our dear friend Grok over the past 2 days.

So we’re testing new rules so you don’t get pulled into threads unless you were the one who summoned Grok.

There are still plenty of improvements to make—but hopefully it makes your","2025-07-20"
"1946682877737070888","@ grok tag every person in the known universe","2025-07-19"
"1946021308422320432","","2025-07-18"
"1945516198617382931","Strangely, the more I screw up my algorithm, the more thirsty I get for bangers, and the more time I spend digging for treasure.","2025-07-16"
"1944818387835871460","We are going to look back on Pre-Waifu AI like it was the Ice Age.","2025-07-14"
"1944999631676481864","Servers immediately went offline when Japan woke up.","2025-07-15"
"1943862755226005924","This is my life now","2025-07-12"
"1943196244156776696","First-mover advantage is a myth","2025-07-10"
"1942765311067037766","","2025-07-09"
"1942462167665762517","Going from an office where AI researchers are building the Antichrist to my living room where my girlfriend is watching Love Island is one of the most drastic transitions in the known universe","2025-07-08"
"1942729506487455823","Filing this in Things I Shouldn't Have Posted","2025-07-08"
"1941655319198958039","I am looking for a talented growth engineer.

You will work directly with me on analyzing the effectiveness of product experiments and monitoring the health of the X userbase.

You must have deep experience writing queries on large data sets, eliminating noise from bots and a","2025-07-06"
"1941655321413615889","In some circles this role would be called a Data Scientist but having the versatility of an engineer would make you more successful.","2025-07-06"
"1941656030095831129","You must be based in Palo Alto","2025-07-06"
"1941570973138071664","The quality of your product is directly tied to ho…","2025-07-05"
"1941331162905092249","Sometimes I step into a meeting with AI researchers and they’ll be casually demoing technology that will put us in the literal Matrix when it launches.

And then they’ll be like “what’s for lunch?”","2025-07-05"
"1941189469094412377","I greatly underestimated how many people have opinions on X.","2025-07-04"
"1518596957123473410",".
@elonmusk
 Hire me to run Twitter as VP of Product. I’ve been building social apps for 11 years—and not in a way that leads products to decay like a typical BigTech “product director dad.” Twitter has the potential to be the leading messenger, groups app & content creation tool.","2022-04-25"
"1939831409369374939","Never give up","2025-06-30"
"1939761716973441365","Someone should fix notifications","2025-06-30"
"1939727369419599939","Welcome to 𝕏!","2025-06-30"
"1939723101723574703","Ladies and gentlemen, I've officially posted my way to the top:

I'm joining 
@X
 as Head of Product.

𝕏 is the most important social network in the world. It's where internet culture originates and where the world's most influential people convene.

Finding my community and","2025-06-30"
"1939723480716697902","If you're a super talented data scientist or product manager and want to work with me in Palo Alto, shoot me a DM","2025-06-30"
"1938197908622651437","Lake Como is one of the most beautiful places in the world. 

On the other hand, I just stood in 90° heat for the last hour trying to flag a taxi—only to have 12 Italian drivers tell me “no, you must book in advance” while smoking a cigarette.

Adam Smith is in shambles.","2025-06-26"
"1937771739179594218","The sole purpose of leisure travel after age 30 is to remind yourself that you’ve lost all childlike joy and the only thing that excites you is aggregating land and resources and watching number go up.","2025-06-25"
"1937812562277453829","It seems like some of you have been deprived of the unbridled joy of having number go up. 

Sad.","2025-06-25"
"1935775625962516687","The most important lesson I ever learned about dealmaking was the line 
@dickc
 told me:

“Every great deal dies three deaths.”

Once you understand that, you will be emotionally prepared for each crisis.","2025-06-19"
"1935308075889738219","Today I’m spending the afternoon in Monaco. 

Here are the demographics so far:

49% Russian oligarchs
49% Saudi oil moguls
2% French","2025-06-18"
"1935727437931016401","Trying to fit in","2025-06-19"
"1935719094512169367","Anytime I say literally anything","2025-06-19"
